,title,company,location,job_desc,date_posted,date_scrapped,salary,job_url
341,Research Engineer – Data Science,Amazon.com Services LLC,+126 locationsRemote,Scientifically analyze data provided from tests and experiments to gather knowledge and understanding of the subject of research.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
342,Junior Data Scientist - Rockefeller Neuroscience Institute,Amazon.com Services LLC,+126 locationsRemote,Support the development of custom data models and algorithm on large data sets.This position will assist the data science team to carry out research and…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
343,Part-Time Student-Data Analytics-Remote,Amazon.com Services LLC,+126 locationsRemote,"Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
344,"Assistant Director, Data Science",Amazon.com Services LLC,+126 locationsRemote,"This role requires creative problem solving and the application of data science techniques to challenging problems, particularly focused on isolating causal…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
345,"ML Data Linguist , Search Science and AI",Amazon.com Services LLC,+126 locationsRemote,Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
346,Data Scientist,Amazon.com Services LLC,+126 locationsRemote,Contribute to key interdisciplinary data science projects to create novel scientific and business insights by deploying the analytics model framework on a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
347,Data Science & Analytics,Amazon.com Services LLC,+126 locationsRemote,"As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
348,Data Mentor (Part-time),Amazon.com Services LLC,+126 locationsRemote,Helping fellows optimize everything from their resumes to data science projects.3+ years of experience in the technology industry or in a related field as a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
349,Manager - Data Science,Amazon.com Services LLC,+126 locationsRemote,The Data Science team within FedEx Ground’s Financial Planning & Analysis department focuses on the following data science and machine learning applications:,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
350,"Data Analyst, Quality Data Science",Amazon.com Services LLC,+126 locationsRemote,Develop queries using SQL to aggregate and process data across multiple data sources.3+ years working experience as a data analyst or business data analyst.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
351,Seasonal Assistant - Data Analyst,Amazon.com Services LLC,+126 locationsRemote,"Create new automation solutions for business data needs.The position will assist data-driven initiatives which primarily support Ticketing, Corporate…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
352,Data Science/ML Analyst - IPSA 9,Amazon.com Services LLC,+126 locationsRemote,"Knowledge of data science, skills to develop data management tools, organize and maintain databases and operate data visualization technologies.",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
353,Data Science Associate (Remote),Amazon.com Services LLC,+126 locationsRemote,"Bachelor/Master Degree students pursuing degrees in data science, statistics, applied math, computer science, engineering or other quantitative fields providing…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
354,newFAST Data Science Associate,Amazon.com Services LLC,+126 locationsRemote,"Unifying data and analytics talent across Chase, the team encompasses a variety of Data & Analytics disciplines, from data governance and data strategy…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
355,newRemote Data Scientist,Amazon.com Services LLC,+126 locationsRemote,"2 years of experience in data science, software engineering, analytics, and/or data production.Handles raw data and analyzes data through the application of…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
356,Research Engineer – Data Science,Amazon.com Services LLC,+126 locationsRemote,Scientifically analyze data provided from tests and experiments to gather knowledge and understanding of the subject of research.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
357,Junior Data Scientist - Rockefeller Neuroscience Institute,Amazon.com Services LLC,+126 locationsRemote,Support the development of custom data models and algorithm on large data sets.This position will assist the data science team to carry out research and…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
358,Part-Time Student-Data Analytics-Remote,Amazon.com Services LLC,+126 locationsRemote,"Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
359,"Assistant Director, Data Science",Amazon.com Services LLC,+126 locationsRemote,"This role requires creative problem solving and the application of data science techniques to challenging problems, particularly focused on isolating causal…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
360,"CO-OP, DATA SCIENCE",PUMA,"Somerville, MA","Leveraging internal and external data to identify signal and generate recommendations.Using data analysis to solve problems, identify trends, and predict…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
361,newApplied Data Science Analyst (Remote Friendly),PUMA,"Somerville, MA",Ability to defend the validity of predictive/ML models to those with little background in data science or statistics.Paid Time Off & Paid Holidays.,Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
362,Data Science & Analytics,PUMA,"Somerville, MA","As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
363,Data Science Associate (Remote),PUMA,"Somerville, MA","Bachelor/Master Degree students pursuing degrees in data science, statistics, applied math, computer science, engineering or other quantitative fields providing…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
364,Data Science Co-Op- Fall 2022,PUMA,"Somerville, MA",Write software to enable data analysis and ensure data quality.Perform exploratory data analysis and contribute to the development of Ethicon’s data pipeline…,Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
365,Data Analyst,PUMA,"Somerville, MA","Familiarity with data exploration and data visualization tools like Tableau, Looker, Chartio, etc.Collaborating across marketing, product, data engineering,…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
366,"ML Data Linguist , Search Science and AI",PUMA,"Somerville, MA",Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
367,Data Science Co-op,PUMA,"Somerville, MA","Work with Danfoss to develop cutting edge data science solutions to improve our capabilities.Practical, demonstrated understanding of data structures,…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
368,data scientist (multiple openings) - Remote,PUMA,"Somerville, MA","Minimum of 3+ years industry experience in data science.Experience building complex data sets from multiple data sources, both internally and externally.",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
369,Data Scientist (Junior),PUMA,"Somerville, MA","For example, combining public weather data with proprietary sales data to identify trends and build forecasts, or using ML/AI tools to parse large datasets and…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
370,Part-Time Student-Data Analytics-Remote,PUMA,"Somerville, MA","Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
371,"Front End Engineer, MADS- Measurement and Data Science",PUMA,"Somerville, MA","Professional non-internship experience with front end, web or mobile software development using JavaScript, HTML and CSS.",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
372,newPlanner Data Science & Trends,PUMA,"Somerville, MA","The candidate must have proficient skills in applying data science techniques, such as machine learning, natural language processing, statistical modeling, and…",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
373,new(Junior / Senior) Data Scientist - Sports Analytics,PUMA,"Somerville, MA","Assist with recruiting and outreach for the data science team, including building a diverse network of future candidates.",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
374,newUS - Data Scientist,PUMA,"Somerville, MA","Ensure data integrity by leveraging proven methodologies, including data reconciliation, data integration and data audits.",Posted30+ days ago,2022-05-23,"$60,000 - $70,000 a year",https://www.indeed.com/rc/clk?jk=16330f4d1e351799&fccid=2f6f2e23480ffded&vjs=3
375,"ML Data Linguist , Search Science and AI",Amazon.com Services LLC,+126 locationsRemote,Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
376,Data Scientist,Amazon.com Services LLC,+126 locationsRemote,Contribute to key interdisciplinary data science projects to create novel scientific and business insights by deploying the analytics model framework on a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
377,Data Science & Analytics,Amazon.com Services LLC,+126 locationsRemote,"As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
378,Data Mentor (Part-time),Amazon.com Services LLC,+126 locationsRemote,Helping fellows optimize everything from their resumes to data science projects.3+ years of experience in the technology industry or in a related field as a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
379,Manager - Data Science,Amazon.com Services LLC,+126 locationsRemote,The Data Science team within FedEx Ground’s Financial Planning & Analysis department focuses on the following data science and machine learning applications:,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
380,"Data Analyst, Quality Data Science",Amazon.com Services LLC,+126 locationsRemote,Develop queries using SQL to aggregate and process data across multiple data sources.3+ years working experience as a data analyst or business data analyst.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
381,Seasonal Assistant - Data Analyst,Amazon.com Services LLC,+126 locationsRemote,"Create new automation solutions for business data needs.The position will assist data-driven initiatives which primarily support Ticketing, Corporate…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
382,Data Science/ML Analyst - IPSA 9,Amazon.com Services LLC,+126 locationsRemote,"Knowledge of data science, skills to develop data management tools, organize and maintain databases and operate data visualization technologies.",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
383,Data Science Associate (Remote),Amazon.com Services LLC,+126 locationsRemote,"Bachelor/Master Degree students pursuing degrees in data science, statistics, applied math, computer science, engineering or other quantitative fields providing…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
384,newFAST Data Science Associate,Amazon.com Services LLC,+126 locationsRemote,"Unifying data and analytics talent across Chase, the team encompasses a variety of Data & Analytics disciplines, from data governance and data strategy…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
385,newRemote Data Scientist,Amazon.com Services LLC,+126 locationsRemote,"2 years of experience in data science, software engineering, analytics, and/or data production.Handles raw data and analyzes data through the application of…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
386,Research Engineer – Data Science,Amazon.com Services LLC,+126 locationsRemote,Scientifically analyze data provided from tests and experiments to gather knowledge and understanding of the subject of research.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
387,Junior Data Scientist - Rockefeller Neuroscience Institute,Amazon.com Services LLC,+126 locationsRemote,Support the development of custom data models and algorithm on large data sets.This position will assist the data science team to carry out research and…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
388,Part-Time Student-Data Analytics-Remote,Amazon.com Services LLC,+126 locationsRemote,"Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
389,"Assistant Director, Data Science",Amazon.com Services LLC,+126 locationsRemote,"This role requires creative problem solving and the application of data science techniques to challenging problems, particularly focused on isolating causal…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
390,"ML Data Linguist , Search Science and AI",Amazon.com Services LLC,+126 locationsRemote,Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
391,Data Scientist,Amazon.com Services LLC,+126 locationsRemote,Contribute to key interdisciplinary data science projects to create novel scientific and business insights by deploying the analytics model framework on a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
392,Data Science & Analytics,Amazon.com Services LLC,+126 locationsRemote,"As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
393,Data Mentor (Part-time),Amazon.com Services LLC,+126 locationsRemote,Helping fellows optimize everything from their resumes to data science projects.3+ years of experience in the technology industry or in a related field as a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
394,Manager - Data Science,Amazon.com Services LLC,+126 locationsRemote,The Data Science team within FedEx Ground’s Financial Planning & Analysis department focuses on the following data science and machine learning applications:,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
395,"Data Analyst, Quality Data Science",Amazon.com Services LLC,+126 locationsRemote,Develop queries using SQL to aggregate and process data across multiple data sources.3+ years working experience as a data analyst or business data analyst.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
396,Seasonal Assistant - Data Analyst,Amazon.com Services LLC,+126 locationsRemote,"Create new automation solutions for business data needs.The position will assist data-driven initiatives which primarily support Ticketing, Corporate…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
397,Data Science/ML Analyst - IPSA 9,Amazon.com Services LLC,+126 locationsRemote,"Knowledge of data science, skills to develop data management tools, organize and maintain databases and operate data visualization technologies.",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
398,Data Science Associate (Remote),Amazon.com Services LLC,+126 locationsRemote,"Bachelor/Master Degree students pursuing degrees in data science, statistics, applied math, computer science, engineering or other quantitative fields providing…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
399,newFAST Data Science Associate,Amazon.com Services LLC,+126 locationsRemote,"Unifying data and analytics talent across Chase, the team encompasses a variety of Data & Analytics disciplines, from data governance and data strategy…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
400,newRemote Data Scientist,Amazon.com Services LLC,+126 locationsRemote,"2 years of experience in data science, software engineering, analytics, and/or data production.Handles raw data and analyzes data through the application of…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
401,Research Engineer – Data Science,Amazon.com Services LLC,+126 locationsRemote,"Scientifically analyze data provided from tests and experiments to gather knowledge and understanding of the subject of research.Honda Dev. and Mfg of Am.,LLC.",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
402,Junior Data Scientist - Rockefeller Neuroscience Institute,Amazon.com Services LLC,+126 locationsRemote,Support the development of custom data models and algorithm on large data sets.This position will assist the data science team to carry out research and…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
403,Part-Time Student-Data Analytics-Remote,Amazon.com Services LLC,+126 locationsRemote,"Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
404,"Assistant Director, Data Science",Amazon.com Services LLC,+126 locationsRemote,"This role requires creative problem solving and the application of data science techniques to challenging problems, particularly focused on isolating causal…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
405,"ML Data Linguist , Search Science and AI",Amazon.com Services LLC,+126 locationsRemote,Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
406,Data Scientist,Amazon.com Services LLC,+126 locationsRemote,Contribute to key interdisciplinary data science projects to create novel scientific and business insights by deploying the analytics model framework on a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
407,Data Science & Analytics,Amazon.com Services LLC,+126 locationsRemote,"As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
408,Data Mentor (Part-time),Amazon.com Services LLC,+126 locationsRemote,Helping fellows optimize everything from their resumes to data science projects.3+ years of experience in the technology industry or in a related field as a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
409,Manager - Data Science,Amazon.com Services LLC,+126 locationsRemote,The Data Science team within FedEx Ground’s Financial Planning & Analysis department focuses on the following data science and machine learning applications:,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
410,"Data Analyst, Quality Data Science",Amazon.com Services LLC,+126 locationsRemote,Develop queries using SQL to aggregate and process data across multiple data sources.3+ years working experience as a data analyst or business data analyst.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
411,Seasonal Assistant - Data Analyst,Amazon.com Services LLC,+126 locationsRemote,"Create new automation solutions for business data needs.The position will assist data-driven initiatives which primarily support Ticketing, Corporate…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
412,Data Science/ML Analyst - IPSA 9,Amazon.com Services LLC,+126 locationsRemote,"Knowledge of data science, skills to develop data management tools, organize and maintain databases and operate data visualization technologies.",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
413,Data Science Associate (Remote),Amazon.com Services LLC,+126 locationsRemote,"Bachelor/Master Degree students pursuing degrees in data science, statistics, applied math, computer science, engineering or other quantitative fields providing…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
414,newFAST Data Science Associate,Amazon.com Services LLC,+126 locationsRemote,"Unifying data and analytics talent across Chase, the team encompasses a variety of Data & Analytics disciplines, from data governance and data strategy…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
415,newRemote Data Scientist,Amazon.com Services LLC,+126 locationsRemote,"2 years of experience in data science, software engineering, analytics, and/or data production.Handles raw data and analyzes data through the application of…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
416,Research Engineer – Data Science,Amazon.com Services LLC,+126 locationsRemote,Scientifically analyze data provided from tests and experiments to gather knowledge and understanding of the subject of research.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
417,Junior Data Scientist - Rockefeller Neuroscience Institute,Amazon.com Services LLC,+126 locationsRemote,Support the development of custom data models and algorithm on large data sets.This position will assist the data science team to carry out research and…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
418,Part-Time Student-Data Analytics-Remote,Amazon.com Services LLC,+126 locationsRemote,"Identify business improvement projects through data analytics of key data streams like warranty, field & lab test, vehicle telematics, manufacturing data and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
419,"Assistant Director, Data Science",Amazon.com Services LLC,+126 locationsRemote,"This role requires creative problem solving and the application of data science techniques to challenging problems, particularly focused on isolating causal…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
420,"ML Data Linguist , Search Science and AI",Amazon.com Services LLC,+126 locationsRemote,Handle data annotation and data analysis requests from multiple stakeholders with high efficiency and quality in a fast paced environment.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
421,Data Scientist,Amazon.com Services LLC,+126 locationsRemote,Contribute to key interdisciplinary data science projects to create novel scientific and business insights by deploying the analytics model framework on a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
422,Data Science & Analytics,Amazon.com Services LLC,+126 locationsRemote,"As much as you’re a master at rigorous mining, culling and interpretation of big data, you’re equally at task to glean small but meaningful data insights and…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
423,Data Mentor (Part-time),Amazon.com Services LLC,+126 locationsRemote,Helping fellows optimize everything from their resumes to data science projects.3+ years of experience in the technology industry or in a related field as a…,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
424,Manager - Data Science,Amazon.com Services LLC,+126 locationsRemote,The Data Science team within FedEx Ground’s Financial Planning & Analysis department focuses on the following data science and machine learning applications:,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
425,"Data Analyst, Quality Data Science",Amazon.com Services LLC,+126 locationsRemote,Develop queries using SQL to aggregate and process data across multiple data sources.3+ years working experience as a data analyst or business data analyst.,Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
426,Seasonal Assistant - Data Analyst,Amazon.com Services LLC,+126 locationsRemote,"Create new automation solutions for business data needs.The position will assist data-driven initiatives which primarily support Ticketing, Corporate…",Posted27 days ago,2022-05-23,$30 - $60 an hour,https://www.indeed.com/rc/clk?jk=1bab5b8c7f586114&fccid=fe2d21eef233e94a&vjs=3
